gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4016229425	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/1fc71a86-bec5-4611-98e1-7ad1554f2e89_image.jpg										© All rights reserved	Bård Haugsrud
4016229425	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/7d04ff55-60cd-402b-bd80-9a64ae51c770_image.jpg										© All rights reserved	Bård Haugsrud
4016229425	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/37fc0a3f-2b71-4e11-b12d-4b3ba1932f17_image.jpg										© All rights reserved	Bård Haugsrud
4016229425	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/bb0f4c0e-caf8-4a2b-94b0-78a24ab1f1e8_image.jpg										© All rights reserved	Bård Haugsrud
4016210391	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/54cb2d82-0a45-4915-a81a-115a43b6d209_image.jpg										© All rights reserved	Bård Haugsrud
4016210391	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/52b86fde-75da-4f33-8f55-6564eb5b64e4_image.jpg										© All rights reserved	Bård Haugsrud
4016210391	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/146bf2e7-46fa-4a27-8da3-7d9405c0b1ea_image.jpg										© All rights reserved	Bård Haugsrud
4016210391	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/10dbe06b-6226-4bae-ac12-3b79538d9a4b_image.jpg										© All rights reserved	Bård Haugsrud
4016210391	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/dfaa5008-744f-43bc-9627-3c25f8cf0a43_image.jpg										© All rights reserved	Bård Haugsrud
4016205328	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/1f890523-1146-48cd-8f05-f05653f9b1c5_image.jpg										© All rights reserved	Bård Haugsrud
4016196411	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/73bfe046-069c-4fb6-98a0-1405aed4a18c_image.jpg										© All rights reserved	Bård Haugsrud
4016174414	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/6fc0697d-7625-42fa-8679-d0abd3881fe8_image.jpg										© All rights reserved	Bård Haugsrud
4016174414	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/a9b19f18-732d-403c-a54e-7e40d1725fac_image.jpg										© All rights reserved	Bård Haugsrud
4016161461	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/fcbfd906-bdcc-4ce7-ab24-a0493d329f61_image.jpg										© All rights reserved	Bård Haugsrud
4016161461	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/21338ac7-4370-45f9-8482-2dadd5a20a82_image.jpg										© All rights reserved	Bård Haugsrud
4016161461	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/58eb9f01-d3cf-4d59-a40b-d902c2806911_image.jpg										© All rights reserved	Bård Haugsrud
4016156466	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/c1d3cecc-7fd2-473b-91cc-3962abb1c5be_image.jpg										© All rights reserved	Bård Haugsrud
4016148317	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/e91e6346-a4d3-45ea-a339-211834e4ab4f_image.jpg										© All rights reserved	Bård Haugsrud
4016148317	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/8cce472f-aa0f-40e0-8c48-a515baa75784_image.jpg										© All rights reserved	Bård Haugsrud
4016141407	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/ef5b91fe-48ba-4fde-b995-3ef3d96f6708_image.jpg										© All rights reserved	Bård Haugsrud
4016141407	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/26e4350c-2d90-4393-85a0-a8e6e45ddebb_image.jpg										© All rights reserved	Bård Haugsrud
4016141407	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/f31fbff6-3fb7-4c5b-ad5f-bebdfa9904ff_image.jpg										© All rights reserved	Bård Haugsrud
4016140495	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/b323ba82-18a0-4ced-81a7-d27b29732cd0_image.jpg										© All rights reserved	Bård Haugsrud
4016140495	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/f862066b-cd61-41b6-83f2-5cb72e7b259c_image.jpg										© All rights reserved	Bård Haugsrud
4016138493	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2023/1/de5da57c-655c-4c43-85cf-6ac2a2726b60_image.jpg										© All rights reserved	Bård Haugsrud
3996584111	StillImage	image/jpeg	https://observation.org/photos/59139043.jpg							Hans Verdaat			http://creativecommons.org/licenses/by-nc-nd/4.0/	Hans Verdaat
3996363353	StillImage	image/jpeg	https://observation.org/photos/59139105.jpg							Hans Verdaat			http://creativecommons.org/licenses/by-nc-nd/4.0/	Hans Verdaat
3996363353	StillImage	image/jpeg	https://observation.org/photos/59139030.jpg							Hans Verdaat			http://creativecommons.org/licenses/by-nc-nd/4.0/	Hans Verdaat
3995825305	StillImage	image/jpeg	https://observation.org/photos/57243362.jpg							Geert Van Damme			http://creativecommons.org/licenses/by-nc-nd/4.0/	Geert Van Damme
3995825305	StillImage	image/jpeg	https://observation.org/photos/57243363.jpg							Geert Van Damme			http://creativecommons.org/licenses/by-nc-nd/4.0/	Geert Van Damme
3995017053	StillImage	image/jpeg	https://observation.org/photos/52728891.jpg							Barend de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Barend de Boer
3994058754	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246820525/original.jpg	https://www.inaturalist.org/photos/246820525					2021-08-06T14:40:12Z	polarymetria		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	polarymetria
3988724313	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/30106200/original.jpeg	https://www.inaturalist.org/photos/30106200					2010-06-27T21:09:56Z	krkzv		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	krkzv
3988537559	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232598065/original.jpg	https://www.inaturalist.org/photos/232598065					2022-08-08T14:52:47Z	Sebastián Lescano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebastián Lescano
3987886424	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2022/8/6cdeb672-ca4a-42d2-b77d-7a4c5569deec_image.jpg										© All rights reserved	Carl Stefan Olsen
3987886424	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2022/8/c211f605-eb33-4610-b3b6-7abc8cb887f4_image.jpg										© All rights reserved	Carl Stefan Olsen
3985660988	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242657779/original.jpg	https://www.inaturalist.org/photos/242657779					2022-09-08T13:44:16Z	minredwoods		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	minredwoods
3985659840	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233282974/original.jpg	https://www.inaturalist.org/photos/233282974					2022-07-26T17:41:52Z	Kirsten		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kirsten
3970276405	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2022/11/cae0d186-6eeb-438d-8e3a-ba15d91b4f5b_image.jpg										© All rights reserved	Elisabeth Kaddan
3966450803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242659959/original.jpg	https://www.inaturalist.org/photos/242659959					2022-09-08T13:14:37Z	minredwoods		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	minredwoods
3963657505	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/216965764/original.jpg	https://www.inaturalist.org/photos/216965764					2022-07-13T08:29:04Z	Chuck Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chuck Wilson
3963645421	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172473934/original.jpeg	https://www.inaturalist.org/photos/172473934					2021-09-01T19:43:23Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963643482	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205436658/original.jpg	https://www.inaturalist.org/photos/205436658					2022-06-10T12:58:58Z	paulstanhope		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	paulstanhope
3963622395	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172474323/original.jpeg	https://www.inaturalist.org/photos/172474323					2021-09-01T20:05:44Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963622395	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172474324/original.jpeg	https://www.inaturalist.org/photos/172474324					2021-09-01T20:05:47Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963622395	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172474372/original.jpeg	https://www.inaturalist.org/photos/172474372					2021-09-01T20:05:49Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963567484	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210655533/original.jpg	https://www.inaturalist.org/photos/210655533					2001-08-05T00:00:00Z	tomas_cedhagen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tomas_cedhagen
3963550397	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172465866/original.jpeg	https://www.inaturalist.org/photos/172465866					2021-09-08T02:16:29Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963550397	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172465855/original.jpeg	https://www.inaturalist.org/photos/172465855					2021-09-08T02:16:26Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963526323	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61556715/original.jpg	https://www.inaturalist.org/photos/61556715					2009-07-15T20:18:06Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963526323	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61556649/original.jpg	https://www.inaturalist.org/photos/61556649					2009-07-17T00:43:15Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963453325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61561957/original.jpeg	https://www.inaturalist.org/photos/61561957					2018-07-20T18:13:37Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963410329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61556817/original.jpg	https://www.inaturalist.org/photos/61556817					2009-07-15T17:28:58Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963410329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61556738/original.jpg	https://www.inaturalist.org/photos/61556738					2009-07-15T17:27:46Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963410329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61556805/original.jpg	https://www.inaturalist.org/photos/61556805					2009-07-15T17:29:43Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963409321	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/61556762/original.jpg	https://www.inaturalist.org/photos/61556762					2009-07-08T02:16:09Z	Aurélien Bour		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aurélien Bour
3963377400	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/172474775/original.jpeg	https://www.inaturalist.org/photos/172474775					2021-09-01T20:48:56Z	Sonia Paź-Dyderska		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sonia Paź-Dyderska
3963273335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91584058/original.jpg	https://www.inaturalist.org/photos/91584058					2003-08-02T18:21:21Z	Herb Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Herb Wilson
3963273335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91584081/original.jpg	https://www.inaturalist.org/photos/91584081					2003-08-02T18:21:31Z	Herb Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Herb Wilson
3949926939	StillImage	image/jpeg	https://bs.plantnet.org/image/o/23a1bf8ee0f9a88069d42fec3d656440c8e1d1f7		Oxyria digyna (L.) Hill: flower	Oxyria digyna (L.) Hill: flower	https://identify.plantnet.org/weurope/observations/1014925077		2022-08-03T13:55:39.427Z	Elke K			Elke K (cc-by-sa)	Elke K
3949919804	StillImage	image/jpeg	https://bs.plantnet.org/image/o/506d3da2b85a03a5fcb8d7cd392aa6df7c203f7f		Eriophorum scheuchzeri Hoppe: other	Eriophorum scheuchzeri Hoppe: other	https://identify.plantnet.org/the-plant-list/observations/1014462717		2022-07-03T16:39:04Z	Hervé goutal			Hervé goutal (cc-by-sa)	Hervé goutal
3949919804	StillImage	image/jpeg	https://bs.plantnet.org/image/o/6606bfd7726be2c1adb813c920b3e13e8b1e2993		Eriophorum scheuchzeri Hoppe: flower	Eriophorum scheuchzeri Hoppe: flower	https://identify.plantnet.org/the-plant-list/observations/1014462717		2022-07-03T16:39:04Z	Hervé goutal			Hervé goutal (cc-by-sa)	Hervé goutal
3949919804	StillImage	image/jpeg	https://bs.plantnet.org/image/o/41a122a0af36c515031835072dd19554f8b2e977		Eriophorum scheuchzeri Hoppe: other	Eriophorum scheuchzeri Hoppe: other	https://identify.plantnet.org/the-plant-list/observations/1014462717		2022-07-03T16:39:04Z	Hervé goutal			Hervé goutal (cc-by-sa)	Hervé goutal
3949191481	StillImage	image/jpeg	https://bs.plantnet.org/image/o/42f5c52a55796869f6ba8ff0f5d497d3bdc6eebb		Eriophorum scheuchzeri Hoppe: flower	Eriophorum scheuchzeri Hoppe: flower	https://identify.plantnet.org/weurope/observations/1014812731		2022-07-26T15:37:24.462Z	Elke K			Elke K (cc-by-sa)	Elke K
3947457876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232588021/original.jpg	https://www.inaturalist.org/photos/232588021					2022-08-08T14:52:47Z	Sebastián Lescano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebastián Lescano
3947342899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232894814/original.jpg	https://www.inaturalist.org/photos/232894814					2022-06-30T12:51:20Z	Sebastián Lescano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebastián Lescano
3946805444	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101130871	http://www.tropicos.org/ImageFullView.aspx?imageid=101130871	Zündorf - 20075 - Svalbard					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
3925254714	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982006/original.jpg	https://www.inaturalist.org/photos/233982006					2022-06-21T00:05:44Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925254714	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982017/original.jpg	https://www.inaturalist.org/photos/233982017					2022-06-21T00:05:45Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925150693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982659/original.jpeg	https://www.inaturalist.org/photos/233982659					2022-06-25T00:02:41Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925122679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982219/original.jpg	https://www.inaturalist.org/photos/233982219					2022-06-21T17:15:30Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925118754	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982708/original.jpg	https://www.inaturalist.org/photos/233982708					2022-06-25T00:05:00Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925112668	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982944/original.jpg	https://www.inaturalist.org/photos/233982944					2022-06-26T23:55:59Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925112668	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982929/original.jpg	https://www.inaturalist.org/photos/233982929					2022-06-26T23:55:54Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925076701	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982819/original.jpeg	https://www.inaturalist.org/photos/233982819					2022-06-25T01:30:35Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
3925058704	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233982681/original.jpg	https://www.inaturalist.org/photos/233982681					2022-06-25T00:03:21Z	Noah Strycker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Noah Strycker
